ZIP_CODE,CITY_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,STATE_CODE,TOT_HOME_AVAILABLE_2020,TOT_HOME_AVAILABLE_2021,RT_BUILDING_PERMIT_YOY_2022_2021,AVG_PEOPLE_PER_HOME,EST_TOTAL_HOME_DEMAND_2030,TOT_BALANCE_INVENTORY,TOT_FX_CONSTRUCTION_5Y,TOT_HOUSING_UNIT,TOT_OWNER_OCCUPIED_HOUSING_UNIT,TOT_RENTER_OCCUPIED_HOUSING_UNIT,RT_VACANCY,RT_VACANCY_RENTAL,LBL_LATEST_HOUSING_YEAR_DATA,IDX_DEMAND_SUPPLY,UPDATED_AT
98671,Washougal,Clark County,53011,WA,8834,9042,-0.329571106,2.616708173,9919.715262,1085.715262,,9042,6917,1681,0.04910418,0.024,2021,61.21985148,12/3/2024
98675,Yacolt,Clark County,53011,WA,2319,2298,-0.329571106,3.278999569,2285.758154,-33.2418464,,2298,1883,223,0.083550914,0,2021,47.1258923,12/3/2024
99356,Roosevelt,Klickitat County,53039,WA,80,107,-0.304812834,2.0625,124.6060606,44.60606061,,107,39,41,0.252336449,0,2021,100,12/3/2024
98605,Bingen,Klickitat County,53039,WA,548,564,-0.304812834,1.987226277,689.4031221,141.4031221,,564,324,179,0.108156028,0.118,2021,75.09779095,12/3/2024
98672,White Salmon,Klickitat County,53039,WA,3254,3111,-0.304812834,2.229870928,3331.134509,77.13450937,,3111,2205,610,0.095146255,0.022,2021,51.03244387,12/3/2024
98602,Appleton,Klickitat County,53039,WA,76,125,-0.304812834,1.578947368,111.4666667,35.46666667,,125,82,0,0.344,,2021,96.52393356,12/3/2024
98617,Dallesport,Klickitat County,53039,WA,505,471,-0.304812834,2.253465347,568.4578207,63.45782074,,471,268,191,0.025477707,0,2021,61.50300781,12/3/2024
98670,Wahkiacus,Klickitat County,53039,WA,27,32,-0.304812834,1.37037037,24.08108108,-2.918918919,,32,25,0,0.21875,,2021,37.49550198,12/3/2024
98650,Trout Lake,Klickitat County,53039,WA,695,647,-0.304812834,1.646043165,806.1756993,111.1756993,,647,436,49,0.250386399,0,2021,65.02617639,12/3/2024
99322,Bickleton,Klickitat County,53039,WA,240,221,-0.304812834,1.866666667,186.4285714,-53.57142857,,221,196,18,0.031674208,0,2021,25.67428535,12/3/2024
98620,Goldendale,Klickitat County,53039,WA,3690,3667,-0.304812834,2.078590786,3848.280313,158.2803129,,3667,2209,1151,0.083719662,0,2021,53.00321255,12/3/2024
98673,Wishram,Klickitat County,53039,WA,265,205,-0.304812834,2.052830189,301.0477941,36.04779412,,205,117,68,0.097560976,0,2021,62.56802694,12/3/2024
98628,Klickitat,Klickitat County,53039,WA,164,168,-0.304812834,1.737804878,221.5438596,57.54385965,,168,85,41,0.25,0,2021,84.63254353,12/3/2024
98619,Glenwood,Klickitat County,53039,WA,308,288,-0.304812834,1.99025974,335.132137,27.13213703,,288,200,57,0.107638889,0,2021,57.64486663,12/3/2024
98613,Centerville,Klickitat County,53039,WA,167,222,-0.304812834,2.437125749,194.4914005,27.49140049,,222,169,31,0.099099099,0,2021,65.50414792,12/3/2024
98635,Lyle,Klickitat County,53039,WA,976,983,-0.304812834,1.625,1235.076923,259.0769231,,983,595,177,0.214649034,0.22,2021,75.85907061,12/3/2024
97121,Hammond,Clatsop County,41007,OR,649,618,-0.228070175,2.083204931,701.8032544,52.80325444,,618,373,171,0.1197411,0,2021,56.95366478,12/3/2024
97102,Arch Cape,Clatsop County,41007,OR,488,408,-0.228070175,0.672131148,676.9512195,188.9512195,,408,172,0,0.578431373,,2021,88.36233558,12/3/2024
97146,Warrenton,Clatsop County,41007,OR,3033,3274,-0.228070175,2.301351797,3848.607593,815.6075931,,3274,1957,934,0.116982285,0,2021,76.2147672,12/3/2024
97145,Tolovana Park,Clatsop County,41007,OR,1077,754,-0.228070175,0.276694522,1123.983221,46.98322148,,754,62,55,0.844827586,0,2021,53.07815846,12/3/2024
97138,Seaside,Clatsop County,41007,OR,7346,7555,-0.228070175,1.470051729,8112.639689,766.6396889,,7555,2650,2321,0.342025149,0.044,2021,59.31578561,12/3/2024
97103,Astoria,Clatsop County,41007,OR,7926,7957,-0.228070175,2.257380772,8171.41717,245.4171697,,7957,4364,2625,0.12165389,0.034,2021,51.7779353,12/3/2024
97110,Cannon Beach,Clatsop County,41007,OR,1509,1763,-0.228070175,0.852220013,1402.220062,-106.7799378,,1763,251,344,0.66250709,0,2021,41.33088092,12/3/2024
99402,Asotin,Asotin County,53003,WA,851,773,0.451612903,1.876615746,678.348779,-172.651221,,773,486,115,0.222509702,0.073,2021,27.76254216,12/3/2024
99401,Anatone,Asotin County,53003,WA,186,232,0.451612903,2.021505376,244.3723404,58.37234043,,232,155,0,0.331896552,,2021,80.82783541,12/3/2024
99403,Clarkston,Asotin County,53003,WA,9068,9058,0.451612903,2.283524482,8947.134206,-120.8657942,,9058,6044,2511,0.055531022,0.009,2021,47.22917962,12/3/2024
98277,Oak Harbor,Island County,53029,WA,17483,17500,-0.025575448,2.221815478,18637.46131,1154.461307,,17500,9194,6749,0.088971429,0.066,2021,55.37954707,12/3/2024
98249,Freeland,Island County,53029,WA,3513,3229,-0.025575448,1.269000854,3545.308883,32.30888291,,3229,1735,316,0.364818829,0.208,2021,49.54253999,12/3/2024
98253,Greenbank,Island County,53029,WA,1360,1706,-0.025575448,1.269117647,1662.572422,302.5724218,,1706,1150,42,0.301289566,0,2021,71.44633274,12/3/2024
98236,Clinton,Island County,53029,WA,3390,3333,-0.025575448,1.81120944,3847.153094,457.1530945,,3333,1963,515,0.256525653,0.092,2021,62.44725453,12/3/2024
98282,Camano Island,Island County,53029,WA,8837,8708,-0.025575448,1.931990495,9731.931939,894.9319393,,8708,6600,686,0.163298117,0.069,2021,58.99839607,12/3/2024
98260,Langley,Island County,53029,WA,3521,3357,-0.025575448,1.710877592,3145.169489,-375.8305113,,3357,2212,572,0.170688114,0.032,2021,37.63603446,12/3/2024
98239,Coupeville,Island County,53029,WA,4166,3950,-0.025575448,1.843254921,4752.46256,586.4625602,,3950,2829,539,0.147341772,0.133,2021,63.05524099,12/3/2024
97756,Redmond,Deschutes County,41017,OR,16116,17539,-0.320645905,2.441176471,21624.40964,5508.409639,,17539,11474,5096,0.055248304,0.015,2021,83.70008107,12/3/2024
97707,Bend,Deschutes County,41017,OR,7990,8043,-0.320645905,0.74718398,9456.840871,1466.840871,,8043,2468,598,0.618798956,0,2021,67.45186612,12/3/2024
97702,Bend,Deschutes County,41017,OR,22017,22118,-0.320645905,2.288913113,27120.73239,5103.732394,,22118,14257,6264,0.072203635,0.034,2021,72.40440472,12/3/2024
97701,Bend,Deschutes County,41017,OR,32515,17674,-0.320645905,2.283715208,20463.14699,-12051.85301,,17674,9513,7198,0.054486817,0.026,2021,10.53234661,12/3/2024
97739,La Pine,Deschutes County,41017,OR,6621,6454,-0.320645905,1.987313095,7732.551072,1111.551072,,6454,4242,1135,0.166873257,0,2021,65.83930325,12/3/2024
97712,Brothers,Deschutes County,41017,OR,20,38,-0.320645905,3.25,19.38461539,-0.615384615,,38,0,22,0.421052632,0,2021,45.4380785,12/3/2024
97759,Sisters,Deschutes County,41017,OR,5214,5377,-0.320645905,1.444188723,5968.749004,754.749004,,5377,2817,488,0.385344988,0,2021,63.46406038,12/3/2024
99138,Inchelium,Ferry County,53019,WA,690,661,-0.294117647,1.571014493,675.3597786,-14.6402214,,661,243,163,0.385779123,0,2021,46.41900388,12/3/2024
99146,Laurier,Ferry County,53019,WA,48,46,-0.294117647,0.520833333,90.24,42.24,,46,27,0,0.413043478,,2021,100,12/3/2024
99160,Orient,Ferry County,53019,WA,96,57,-0.294117647,1.177083333,58.61946903,-37.38053097,,57,42,6,0.157894737,0,2021,8.609283074,12/3/2024
99140,Keller,Ferry County,53019,WA,271,275,-0.294117647,1.804428044,329.190184,58.19018405,,275,164,56,0.2,0.108,2021,70.6498252,12/3/2024
99166,Republic,Ferry County,53019,WA,1953,1724,-0.294117647,1.547363031,1866.401059,-86.5989411,,1724,859,366,0.289443155,0.027,2021,44.04422904,12/3/2024
99118,Curlew,Ferry County,53019,WA,500,482,-0.294117647,1.588,538.4130982,38.41309824,,482,257,92,0.27593361,0,2021,56.48795333,12/3/2024
99121,Danville,Ferry County,53019,WA,165,138,-0.294117647,1.981818182,148.3486239,-16.65137615,,138,67,21,0.362318841,0,2021,38.23397277,12/3/2024
99150,Malo,Ferry County,53019,WA,191,138,-0.294117647,1.623036649,218.7258065,27.72580645,,138,111,0,0.195652174,,2021,63.50585597,12/3/2024
98326,Clallam Bay,Clallam County,53009,WA,437,453,-0.150326797,1.922196796,399.5428571,-37.45714286,,453,232,137,0.185430464,0.007,2021,39.79531101,12/3/2024
98382,Sequim,Clallam County,53009,WA,15037,15601,-0.150326797,1.942807741,17767.58414,2730.584138,,15601,10928,3181,0.095634895,0.026,2021,67.24712957,12/3/2024
98350,La Push,Clallam County,53009,WA,155,107,-0.150326797,3.35483871,86.44230769,-68.55769231,,107,55,37,0.140186916,0,2021,3.17374996,12/3/2024
98381,Sekiu,Clallam County,53009,WA,203,185,-0.150326797,1.310344828,177.0526316,-25.94736842,,185,67,29,0.481081081,0,2021,35.47116918,12/3/2024
98305,Beaver,Clallam County,53009,WA,169,149,-0.150326797,2.065088757,153.504298,-15.49570201,,149,129,12,0.053691275,0,2021,39.18155899,12/3/2024
98331,Forks,Clallam County,53009,WA,2792,2594,-0.150326797,2.230659026,2341.460501,-450.539499,,2594,1397,779,0.161141095,0.007,2021,32.0257964,12/3/2024
98363,Port Angeles,Clallam County,53009,WA,6948,6963,-0.150326797,2.057426598,7191.022036,243.0220357,,6963,4479,1482,0.14390349,0.022,2021,52.19013632,12/3/2024
98362,Port Angeles,Clallam County,53009,WA,11743,11739,-0.150326797,2.128672401,11988.22327,245.2232668,,11739,7012,3719,0.085867621,0.031,2021,50.74262758,12/3/2024
98357,Neah Bay,Clallam County,53009,WA,624,591,-0.150326797,2.625,605.7142857,-18.28571429,,591,370,147,0.125211506,0.063,2021,45.5885523,12/3/2024
97375,Scotts Mills,Marion County,41047,OR,401,471,-0.401500938,3.094763092,361.2554392,-39.74456084,,471,445,8,0.038216561,0,2021,38.41922144,12/3/2024
